2013-12-10 06:05:00,230.98320285161188
2013-12-16 05:40:00,231.74519044806107
2013-12-16 05:45:00,232.82110601002515
2013-12-16 05:50:00,233.8499715749921
2013-12-16 05:55:00,235.0989722520574
2013-12-16 06:00:00,236.41754262456655
2013-12-16 06:05:00,237.5764089883262
2013-12-16 06:10:00,238.46794581082125
2013-12-16 06:15:00,239.24591720489758
2013-12-16 06:20:00,239.74331392123955
2013-12-16 06:25:00,240.34232676919692
2013-12-16 06:30:00,240.8835955659737
2013-12-16 06:35:00,241.5711658729014
2013-12-16 06:40:00,242.46662543089968
2013-12-16 06:45:00,243.3809520986938
2013-12-16 06:50:00,244.1673348997637
2013-12-16 06:55:00,245.20400024296103
2013-12-16 07:00:00,246.176368110361
2013-12-16 07:05:00,247.37710033680136
2013-12-16 07:10:00,248.62170062119932
2013-12-16 07:15:00,249.90253156684346
2013-12-16 07:20:00,251.4291852315887
2013-12-16 07:25:00,252.77605237193598
2013-12-16 07:30:00,254.23047227368752
2013-12-16 07:35:00,255.69022465284354
2013-12-16 07:40:00,257.38502594281334
2013-12-16 07:45:00,259.11831121176476
2013-12-16 07:50:00,260.7139463853066
2013-12-16 07:55:00,261.9987100795936
2013-12-16 08:00:00,263.51952761865584
2013-12-16 08:05:00,264.62421316910354
2013-12-16 08:10:00,265.79358943168273
2013-12-16 08:15:00,266.85337883540103
2013-12-16 08:20:00,267.75382887005884
2013-12-16 08:25:00,268.76047541876204
2013-12-16 08:30:00,269.57381096844824
2013-12-16 08:35:00,270.2004467333361
2013-12-16 08:40:00,270.7954445959909
2013-12-16 08:45:00,271.45774441922237
2013-12-16 08:50:00,272.0446652798346
2013-12-16 08:55:00,272.6006709059716
2013-12-16 09:00:00,272.95927850134325
2013-12-16 09:05:00,273.30304431759544
2013-12-16 09:10:00,273.48903441395976
2013-12-16 09:15:00,273.6356946086779
2013-12-16 09:20:00,273.7914940335954
2013-12-16 09:25:00,273.9445563732697
2013-12-16 09:30:00,274.0519096088743
2013-12-16 09:35:00,274.2366379955596
2013-12-16 09:40:00,274.3803414351151
2013-12-16 09:45:00,274.5582320356006
2013-12-16 09:50:00,274.742609213225
2013-12-16 09:55:00,274.89965998402016
2013-12-16 10:00:00,274.98118340107
2013-12-16 10:05:00,275.1014976002759
2013-12-16 10:10:00,275.20294631661034
2013-12-16 10:15:00,275.36354398929944
2013-12-16 10:20:00,275.488665720929
2013-12-16 10:25:00,275.6035429335923
2013-12-16 10:30:00,275.68390499218134
2013-12-16 10:35:00,275.81637140559286
2013-12-16 10:40:00,275.8847025589759
2013-12-16 10:45:00,276.01024574256417
2013-12-16 10:50:00,276.08058928730054
2013-12-16 10:55:00,276.1449913074749
2013-12-16 11:00:00,276.18593511257876
2013-12-16 11:05:00,276.2271332117724
2013-12-16 11:10:00,276.24002854218645
2013-12-16 11:15:00,276.2825409613295
2013-12-16 11:20:00,276.3579804146849
2013-12-16 11:25:00,276.3598704471842
2013-12-16 11:30:00,276.37785197611987
2013-12-16 11:55:00,276.3905621961216
2014-02-08 17:40:00,281.4283308036418
2014-02-08 17:45:00,286.5609226161301
2014-02-08 17:50:00,291.67981361770643
2014-02-08 17:55:00,296.609686956324
2014-02-08 18:00:00,298.0695397509398
